Timestamp,Open,High,Low,Close,Volume
2017-08-26 04-PM,327,330.38,326.7,330.38,156.03
2017-08-26 05-PM,330.38,332.11,326.79,331.04,196.3
2017-08-26 06-PM,331.04,332.1,327.03,328.08,226.97
2017-08-26 07-PM,328.08,334.17,328.08,331.19,220.25
2017-08-26 08-PM,331.19,334.17,330.18,331.12,213.57
2017-08-26 09-PM,331.12,334.16,330.49,334.16,10.77
2017-08-26 10-PM,334.16,334.16,329.33,330.6,247.38
2017-08-26 11-PM,330.6,334.17,330.6,330.79,163.97
2017-08-27 12-AM,330.79,336.55,330.79,334.37,336.91
2017-08-27 01-AM,334.37,336.55,331.98,334.47,173.29
2017-08-27 02-AM,334.47,338.28,333.12,333.12,263.61
2017-08-27 03-AM,333.12,335.99,330.79,331.62,271.19
2017-08-27 04-AM,331.62,338.29,331.49,334.84,225.93
2017-08-27 05-AM,334.84,337.52,331.86,335,209.67
2017-08-27 06-AM,335,336.36,332.74,333.77,94.13
2017-08-27 07-AM,333.77,336.49,332.77,332.77,159.41
2017-08-27 08-AM,332.77,334.7,331.61,334.48,191.58
2017-08-27 09-AM,334.48,336.25,330.73,336.25,165.01
2017-08-27 10-AM,336.25,337.53,332.28,337.53,205.21
2017-08-27 11-AM,337.53,338.42,333.68,333.94,271.42
2017-08-27 12-PM,333.94,336.9,331.88,333.57,102.89
2017-08-27 01-PM,333.57,336.99,333.52,335.6,189.86
2017-08-27 02-PM,335.6,336.99,332.21,332.21,173.45
2017-08-27 03-PM,332.21,336.49,332.21,334.67,192.21
2017-08-27 04-PM,334.67,336.49,332.97,334.83,219.17
2017-08-27 05-PM,334.83,339.14,334.67,337.56,271.1
2017-08-27 06-PM,337.56,340.29,336.02,340.26,113.84
2017-08-27 07-PM,340.26,341.47,337.12,339.64,183.14
2017-08-27 08-PM,339.64,341.47,337.12,340.36,208.22
2017-08-27 09-PM,340.36,341.47,337.13,338.66,136.46
2017-08-27 10-PM,338.66,341.43,338.46,338.81,168.72
2017-08-27 11-PM,338.81,348.13,338.81,348.13,54.2
